time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
1237;1;48809024.000000;490040.000000;4.4;707960;1776004;64;8.5;19;8.0;7.0;9.0;17;5.0;17;10;19
1238;1;48809024.000000;504792.000000;4.4;707960;1776004;64;8.5;19;7.9;7.9;11;16;8.9;19;5.9;19
1239;1;48804928.000000;503904.000000;4.4;707960;1776004;64;8.4;19;7.9;7.9;8.9;16;8.9;18;4.9;18
1240;1;48808896.000000;504152.156250;4.4;707960;1776004;64;8.5;19;6.9;6.9;9.9;17;6.9;17;9.9;18
1241;1;48809024.000000;523944.000000;4.4;707960;1776004;64;8.5;19;7.9;6.9;8.9;15;6.9;19;11;20
1242;1;48809024.000000;497968.000000;4.4;707960;1776004;64;8.6;19;8.0;6.0;9.0;16;11;18;7.0;19
1243;1;48806976.000000;506072.000000;4.4;707960;1776004;64;8.6;19;7.9;6.9;9.9;15;6.9;19;6.9;20
1244;1;48806976.000000;488112.000000;4.4;707960;1776004;64;8.5;19;8.0;7.0;10;16;8.0;21;8.0;20
1245;1;2799696.250000;103184.812500;4.4;707960;1776004;64;4.1;19;4.0;3.0;10;14;5.0;7.0;4.0;7.0
1246;1;0.0;0.0;4.4;707960;1776004;64;3.8;19;4.9;0.0;7.9;14;3.9;6.9;4.9;8.9
1247;1;655359.375000;74522.523438;4.4;707960;1776004;64;4.0;19;9.9;2.9;7.9;15;4.9;7.9;2.9;6.9
1248;1;1153774.250000;82637.359375;4.4;707960;1776004;64;4.1;19;3.0;3.0;8.0;15;1.00;7.0;3.0;7.0
1249;1;1143096.000000;82720.000000;4.4;707960;1776004;64;4.1;19;3.9;2.9;7.9;15;0.90;6.9;2.9;6.9
1250;1;1143096.000000;78584.000000;4.4;707960;1776004;64;4.1;19;6.9;2.9;7.9;14;0.90;6.9;6.9;7.9
1251;1;1144632.000000;82720.000000;4.4;707960;1776004;64;3.9;19;4.0;2.0;8.0;14;2.0;7.0;5.0;14
1252;1;1155312.000000;82720.000000;4.4;707960;1776004;64;3.9;19;4.9;0.0;8.9;13;3.9;6.9;2.9;6.9
1253;1;1142712.000000;82720.000000;4.4;707960;1776004;64;4.0;19;2.9;2.9;7.9;12;0.90;6.9;2.9;6.9
1254;1;1143480.000000;78584.000000;4.4;707960;1776004;64;4.0;19;3.9;2.9;7.9;13;1.9;6.9;1.9;5.9
1255;1;1143864.000000;82720.000000;4.4;707960;1776004;64;3.9;19;4.0;1.00;8.0;13;2.0;8.0;2.0;8.0
1256;1;1156080.000000;82720.000000;4.4;707960;1776004;64;4.0;19;3.9;1.9;7.9;14;2.9;6.9;3.9;6.9
1257;1;502486.500000;66242.242188;4.4;707960;1776004;64;4.1;19;4.9;2.9;9.9;15;5.9;13;7.9;7.9
1258;1;0.0;0.0;4.4;707960;1776004;64;3.6;19;3.9;1.9;6.9;13;3.9;5.9;1.9;5.9
1259;1;6037288.000000;141224.000000;4.4;707960;1776004;64;4.5;19;9.0;5.0;9.0;14;4.0;16;2.0;8.0
1260;1;48266868.000000;579868.125000;4.4;707960;1776004;64;8.6;19;9.0;6.0;10;15;8.0;19;10;19
1261;1;48808896.000000;608960.937500;4.4;707960;1776004;64;8.5;19;7.9;7.9;8.9;17;8.9;19;7.9;19
1262;1;48809024.000000;485944.000000;4.4;707960;1776004;65;8.5;19;8.0;5.0;9.0;16;8.0;18;7.0;18
1263;1;48806976.000000;519072.000000;4.4;707960;1776004;65;8.5;19;8.9;4.9;8.9;18;9.9;18;6.9;19
1264;1;48806976.000000;491288.000000;4.4;707960;1776004;65;8.5;19;7.0;6.0;9.0;15;6.0;18;9.0;20
1265;1;48809024.000000;503312.000000;4.4;707960;1776004;65;8.5;19;8.9;7.9;9.9;16;5.9;18;11;18
1266;1;48809152.000000;507140.843750;4.4;707960;1776004;65;8.6;19;9.0;7.0;10;15;9.0;18;8.0;19
1267;1;48804928.000000;501776.000000;4.4;707960;1776004;65;8.4;19;8.0;8.0;9.0;15;8.0;18;7.0;18
1268;1;48809024.000000;536104.000000;4.4;707960;1776004;65;8.4;19;7.9;5.9;11;15;9.9;19;6.9;19
1269;1;44071304.000000;481104.000000;4.4;707960;1776004;65;8.3;19;6.9;4.9;12;16;4.9;16;11;17
1270;1;2544.000000;16544.000000;4.4;707960;1776004;65;3.6;19;3.9;4.9;7.9;13;1.9;6.9;1.9;5.9
1271;1;616;8272.000000;4.4;707960;1776004;65;3.8;19;3.9;2.9;6.9;14;7.9;7.9;1.9;5.9
1272;1;820288.000000;86856.000000;4.4;707960;1776004;65;4.0;19;4.9;3.9;14;15;5.9;7.9;1.9;6.9
1273;1;1142712.000000;78584.000000;4.4;707960;1776004;65;4.1;19;3.9;1.9;8.9;14;0.90;6.9;2.9;5.9
1274;1;1157232.000000;82720.000000;4.4;707960;1776004;65;3.9;19;3.0;5.0;7.0;13;2.0;8.0;1.00;6.0
1275;1;1142328.000000;82720.000000;4.4;707960;1776004;65;4.1;19;5.9;2.9;7.9;13;1.9;7.9;2.9;6.9
1276;1;1144240.250000;78662.664062;4.4;707960;1776004;65;3.9;19;3.9;2.9;7.9;13;2.9;7.9;0.90;6.9
1277;1;1141570.375000;82637.359375;4.4;707960;1776004;65;3.9;19;4.0;3.0;8.0;13;1.00;7.0;3.0;7.0
1278;1;1156464.000000;82720.000000;4.4;707960;1776004;65;4.1;19;2.9;2.9;8.9;14;0.90;7.9;1.9;7.9
1279;1;1143480.000000;82720.000000;4.4;707960;1776004;65;3.9;19;3.9;3.9;6.9;13;2.9;6.9;0.90;5.9
1280;1;1142712.000000;78584.000000;4.4;707960;1776004;65;4.0;19;5.0;4.0;8.0;13;2.0;8.0;1.00;7.0
1281;1;1143864.000000;82720.000000;4.4;707960;1776004;65;4.0;19;4.0;3.0;8.0;18;7.0;8.0;2.0;7.0
1282;1;349376.000000;57904.000000;4.4;707960;1776004;65;3.9;19;4.9;3.9;8.9;14;25;7.9;4.9;7.9
1283;1;0.0;0.0;4.4;707960;1776004;65;3.8;19;4.0;3.0;8.0;13;1.00;6.0;1.00;6.0
1284;1;12568600.000000;210184.000000;4.4;707960;1776004;65;5.0;19;9.0;11;10;14;4.0;11;5.0;10
1285;1;48809024.000000;545768.000000;4.4;707960;1776004;65;8.8;19;8.9;7.9;8.9;17;8.9;18;12;20
1286;1;48809024.000000;517912.000000;4.4;707960;1776004;65;8.6;19;8.0;4.0;8.0;18;11;18;9.0;18
1287;1;48804928.000000;512528.000000;4.4;707960;1776004;65;8.6;19;8.0;6.0;11;16;10;17;7.0;19
1288;1;48809024.000000;500832.000000;4.4;707960;1776004;65;8.6;19;8.9;4.9;11;16;8.9;18;7.9;18
1289;1;48809024.000000;499816.000000;4.4;707960;1776004;65;8.6;19;8.9;3.9;11;16;5.9;19;12;20
1290;1;48809024.000000;505384.000000;4.4;707960;1776004;65;8.6;19;9.0;7.0;9.0;14;8.0;20;8.0;19
1291;1;48806848.000000;494590.593750;4.4;707960;1776004;65;8.6;19;9.9;5.9;9.9;17;7.9;19;7.9;18
1292;1;48806976.000000;503912.000000;4.4;707960;1776004;65;8.5;19;8.0;5.0;10;16;9.0;19;8.0;22
1293;1;48809024.000000;519136.000000;4.4;707960;1776004;65;8.8;19;8.0;6.0;11;16;7.0;18;11;19
1294;1;39092168.000000;442920.000000;4.4;707960;1776004;65;7.6;19;6.9;7.9;9.9;16;6.9;17;3.9;17
1295;1;559;8263.736328;4.4;707960;1776004;65;3.8;19;4.0;3.0;9.0;14;2.0;7.0;2.0;6.0
1296;1;584;0.0;4.4;707960;1776004;65;3.6;19;3.9;6.9;7.9;13;1.9;6.9;0.90;7.9
1297;1;912944.000000;86856.000000;4.4;707960;1776004;65;4.0;19;4.0;3.0;9.0;19;1.00;8.0;5.0;7.0
1298;1;1142712.000000;82720.000000;4.4;707960;1776004;65;4.1;19;3.9;2.9;7.9;12;1.9;6.9;2.9;6.9
1299;1;1144248.000000;82720.000000;4.4;707960;1776004;65;3.9;19;3.9;2.9;7.9;13;2.9;7.9;0.90;5.9
1300;1;1155696.000000;78584.000000;4.4;707960;1776004;65;3.9;19;4.0;3.0;8.0;13;3.0;7.0;1.00;6.0
1301;1;1143096.000000;82720.000000;4.4;707960;1776004;65;3.9;19;4.9;2.9;7.9;13;3.9;6.9;0.90;6.9
1302;1;1143480.000000;82720.000000;4.4;707960;1776004;65;4.0;19;5.0;3.0;8.0;13;3.0;7.0;2.0;6.0
1303;1;1142712.000000;78584.000000;4.4;707960;1776004;65;4.0;19;3.9;3.9;8.9;13;0.90;6.9;2.9;5.9
1304;1;1156464.000000;82720.000000;4.4;707960;1776004;65;3.9;19;4.0;3.0;8.0;13;2.0;8.0;3.0;6.0
1305;1;1143096.000000;82720.000000;4.4;707960;1776004;65;4.0;19;4.0;3.0;9.0;13;1.00;7.0;3.0;7.0
1306;1;1143864.000000;78584.000000;4.4;707960;1776004;65;4.0;19;3.9;2.9;8.9;12;1.9;7.9;3.9;5.9
1307;1;254336.000000;53768.000000;4.4;707960;1776004;65;4.0;19;4.9;5.9;8.9;15;8.9;7.9;2.9;9.9
1308;1;0.0;0.0;4.4;707960;1776004;65;3.5;19;4.0;2.0;8.0;13;3.0;6.0;0.0;6.0
1309;1;15108208.000000;283944.000000;4.4;707960;1776004;65;5.4;19;7.0;13;13;14;7.0;11;2.0;10
1310;1;48809024.000000;567800.000000;4.4;707960;1776004;65;8.5;19;8.0;7.0;10;15;9.0;18;7.0;19
1311;1;48804928.000000;517528.000000;4.4;707960;1776004;65;8.5;19;8.9;8.9;12;16;7.9;19;2.9;19
1312;1;48809024.000000;475120.000000;4.4;707960;1776004;66;8.6;19;8.9;7.9;45;25;8.9;19;21;20
1313;1;48809024.000000;511720.000000;4.4;707960;1776004;66;9.1;19;9.0;64;43;28;13;22;12;20
1314;1;48808896.000000;491771.781250;4.4;707960;1776004;65;9.1;19;8.9;65;9.9;18;14;20;8.9;19
1315;1;48805060.000000;494521.468750;4.4;707960;1776004;65;8.6;19;10;8.0;8.0;17;11;18;9.0;19
1316;1;48809024.000000;498608.000000;4.4;707960;1776004;65;8.5;19;9.0;8.0;6.0;15;12;18;8.0;19
1317;1;48809024.000000;513360.000000;4.4;707960;1776004;65;8.6;19;8.9;7.9;6.9;16;11;18;8.9;19
1318;1;48809024.000000;503088.000000;4.4;707960;1776004;65;8.6;19;9.0;10;8.0;16;10;18;7.0;18
1319;1;34659872.000000;388536.000000;4.4;707960;1776004;65;7.3;19;6.9;8.9;5.9;15;9.9;15;6.9;15
1320;1;0.0;0.0;4.4;707960;1776004;65;3.9;19;4.9;1.9;0.90;14;8.9;6.9;3.9;5.9
1321;1;2992.000000;8272.000000;4.4;707960;1776004;65;3.9;19;4.9;0.0;2.9;13;9.9;4.9;2.9;4.9
1322;1;1029640.000000;86856.000000;4.4;707960;1776004;65;4.1;19;3.9;0.0;3.9;19;8.9;6.9;1.9;6.9
1323;1;1142712.000000;82720.000000;4.4;707960;1776004;65;4.1;19;5.0;1.00;1.00;14;10;8.0;4.0;7.0
1324;1;1143480.000000;82720.000000;4.4;707960;1776004;65;4.2;19;4.0;2.0;2.0;13;9.0;8.0;3.0;6.0
1325;1;1142712.000000;78584.000000;4.4;707960;1776004;65;4.0;19;5.0;4.0;1.00;13;9.0;7.0;3.0;7.0
1326;1;1157232.000000;82720.000000;4.4;707960;1776004;65;4.2;19;5.0;3.0;1.00;13;9.0;7.0;3.0;7.0
1327;1;1142712.000000;82720.000000;4.4;707960;1776004;65;4.3;19;4.9;2.9;0.90;14;9.9;6.9;1.9;6.9
1328;1;1143096.000000;78584.000000;4.4;707960;1776004;65;4.0;19;4.0;0.0;3.0;13;10;7.0;3.0;7.0
1329;1;1143096.000000;82720.000000;4.4;707960;1776004;65;4.1;19;3.9;0.90;3.9;14;9.9;6.9;2.9;7.9
1330;1;1156464.000000;82720.000000;4.4;707960;1776004;65;4.2;19;5.0;0.0;3.0;14;10;6.0;3.0;7.0
1331;1;1144624.625000;78662.664062;4.4;707960;1776004;65;4.1;19;4.9;0.90;2.9;14;8.9;6.9;2.9;7.9
1332;1;136207.796875;41318.679688;4.4;707960;1776004;65;4.1;19;4.0;4.0;8.0;15;9.0;8.0;5.0;11
1333;1;0.0;0.0;4.4;707960;1776004;65;3.9;19;4.9;0.0;1.9;14;9.9;7.9;3.9;5.9
1334;1;19512912.000000;285096.000000;4.4;707960;1776004;65;5.9;19;6.9;3.9;12;14;15;12;5.9;13
1335;1;48804928.000000;589784.000000;4.4;707960;1776004;65;8.8;19;8.9;5.9;7.9;15;14;17;9.9;18
1336;1;48809024.000000;526792.000000;4.4;707960;1776004;65;8.8;19;10;5.0;6.0;19;11;18;9.0;20
1337;1;48809024.000000;511232.000000;4.4;707960;1776004;66;8.6;19;9.0;9.0;7.0;15;11;18;9.0;19
1338;1;48809024.000000;500888.000000;4.4;707960;1776004;66;8.6;19;9.0;7.0;7.0;16;13;18;8.0;19
1339;1;48804928.000000;524688.000000;4.4;707960;1776004;66;8.5;19;8.9;7.9;6.9;16;9.9;18;7.9;20
1340;1;48809024.000000;547936.000000;4.4;707960;1776004;66;8.9;19;9.9;7.9;5.9;16;12;18;11;19
1341;1;48809024.000000;520440.000000;4.4;707960;1776004;66;8.6;19;9.9;7.9;6.9;14;13;18;7.9;18
1342;1;48808896.000000;529673.687500;4.4;707960;1776004;66;8.6;19;8.9;3.9;7.9;17;12;17;9.9;19
1343;1;48805060.000000;520311.687500;4.4;707960;1776004;66;8.8;19;9.0;7.0;16;16;17;17;10;18
1344;1;31865944.000000;367960.000000;4.4;707960;1776004;66;6.9;19;8.0;6.0;24;14;15;13;6.0;15
1345;1;0.0;0.0;4.4;707960;1776004;66;4.0;19;4.9;2.9;3.9;13;8.9;6.9;0.90;5.9
1346;1;4864.000000;24816.000000;4.4;707960;1776004;66;4.1;19;3.9;2.9;0.90;14;9.9;6.9;1.9;5.9
1347;1;1086032.000000;78584.000000;4.4;707960;1776004;66;4.0;19;3.9;5.9;2.9;13;8.9;5.9;2.9;6.9
1348;1;1154928.000000;82720.000000;4.4;707960;1776004;66;4.1;19;4.9;1.9;1.9;13;9.9;5.9;2.9;6.9
1349;1;1143480.000000;82720.000000;4.4;707960;1776004;66;4.0;19;3.9;0.90;2.9;13;9.9;7.9;2.9;5.9
1350;1;1142712.000000;78584.000000;4.4;707960;1776004;66;4.0;19;5.0;1.00;3.0;13;9.0;7.0;2.0;7.0
1351;1;1144632.000000;82720.000000;4.4;707960;1776004;66;4.0;19;3.9;0.0;2.9;12;9.9;6.9;2.9;6.9
1352;1;1155312.000000;82720.000000;4.4;707960;1776004;66;4.1;19;5.0;1.00;3.0;13;10;7.0;3.0;6.0
1353;1;1142712.000000;78584.000000;4.4;707960;1776004;66;4.1;19;6.0;1.00;3.0;14;9.0;6.0;3.0;7.0
1354;1;1143864.000000;82720.000000;4.4;707960;1776004;66;4.3;19;3.9;0.0;2.9;14;8.9;5.9;2.9;7.9
1355;1;1143096.000000;82720.000000;4.4;707960;1776004;66;4.1;19;5.0;2.0;3.0;14;9.0;7.0;4.0;7.0
1356;1;1156464.000000;78584.000000;4.4;707960;1776004;66;4.3;19;4.9;0.90;1.9;15;9.9;5.9;2.9;7.9
1357;1;65352.000000;41360.000000;4.4;707960;1776004;66;4.1;19;5.9;2.9;3.9;14;9.9;6.9;8.9;8.9
1358;1;0.0;0.0;4.4;707960;1776004;66;4.0;19;5.0;2.0;0.0;13;10;7.0;3.0;7.0
1359;1;25268928.000000;355240.000000;4.4;707960;1776004;66;6.5;19;11;4.0;14;15;10;12;8.0;14
1360;1;48809024.000000;534512.000000;4.4;707960;1776004;66;8.6;19;9.0;5.0;9.0;15;11;18;10;18
1361;1;48809024.000000;518720.000000;4.4;707960;1776004;66;8.8;19;10;8.0;8.0;16;12;18;8.0;20
1362;1;48809024.000000;507992.000000;4.4;707960;1776004;66;8.8;19;8.9;7.9;4.9;17;13;18;5.9;19
1363;1;48804928.000000;527528.000000;4.4;707960;1776004;66;8.8;19;9.9;8.9;5.9;15;12;20;4.9;20
1364;1;48809024.000000;510464.000000;4.4;707960;1776004;66;8.8;19;9.9;7.9;6.9;15;13;17;6.9;19
1365;1;48809024.000000;501592.000000;4.4;707960;1776004;66;8.6;19;11;5.0;11;16;12;17;8.0;18
1366;1;48809024.000000;479704.000000;4.4;707960;1776004;66;8.5;19;8.9;4.9;9.9;15;11;17;8.9;18
1367;1;48804928.000000;475520.000000;4.4;707960;1776004;66;8.8;19;8.0;4.0;11;17;12;17;9.0;19
1368;1;48809024.000000;492928.000000;4.4;707960;1776004;66;8.6;19;9.0;4.0;9.0;17;11;17;7.0;19
1369;1;27297024.000000;356128.000000;4.4;707960;1776004;66;6.6;19;5.9;3.9;7.9;18;11;12;4.9;14
1370;1;0.0;0.0;4.4;707960;1776004;66;4.1;19;5.0;3.0;0.0;14;9.0;6.0;3.0;7.0
1371;1;41104.000000;28952.000000;4.4;707960;1776004;66;4.0;19;3.9;1.9;0.90;14;9.9;5.9;8.9;6.9
1372;1;1143480.000000;82720.000000;4.4;707960;1776004;66;4.3;19;4.9;0.90;2.9;14;9.9;5.9;3.9;6.9
1373;1;1156080.000000;82720.000000;4.4;707960;1776004;66;4.1;19;5.0;1.00;3.0;14;9.0;7.0;3.0;7.0
1374;1;1143480.000000;78584.000000;4.4;707960;1776004;66;4.1;19;5.0;17;3.0;14;10;6.0;4.0;7.0
1375;1;1143096.000000;82720.000000;4.4;707960;1776004;66;4.0;19;5.0;10;3.0;13;10;7.0;3.0;6.0
1376;1;1143480.000000;82720.000000;4.4;707960;1776004;66;4.1;19;4.9;1.9;1.9;13;8.9;7.9;2.9;6.9
1377;1;1143096.000000;78584.000000;4.4;707960;1776004;66;4.1;19;5.0;1.00;3.0;12;10;7.0;3.0;6.0
1378;1;1156464.000000;82720.000000;4.4;707960;1776004;66;4.0;19;3.9;0.90;2.9;13;8.9;7.9;1.9;5.9
1379;1;1142712.000000;82720.000000;4.4;707960;1776004;66;3.9;19;5.0;1.00;3.0;13;10;7.0;3.0;6.0
1380;1;1143096.000000;78584.000000;4.4;707960;1776004;66;4.1;19;5.0;1.00;3.0;13;9.0;7.0;2.0;6.0
1381;1;1121768.000000;86856.000000;4.4;707960;1776004;66;4.2;19;4.0;2.0;0.0;13;10;10;4.0;8.0
1382;1;5392.000000;28952.000000;4.4;707960;1776004;66;4.0;19;4.9;3.9;1.9;14;9.9;6.9;2.9;5.9
1383;1;0.0;0.0;4.4;707960;1776004;66;4.0;19;4.0;1.00;1.00;13;10;6.0;3.0;7.0
1384;1;29271496.000000;419016.000000;4.4;707960;1776004;66;7.0;19;8.9;5.9;12;19;12;14;6.9;15
1385;1;48809024.000000;527408.000000;4.4;707960;1776004;66;8.9;19;9.0;4.0;10;16;13;18;9.0;19
1386;1;48809024.000000;479064.000000;4.4;707960;1776004;66;8.5;19;7.9;5.9;8.9;17;11;17;6.9;19
1387;1;48804928.000000;514328.000000;4.4;707960;1776004;66;8.6;19;8.9;6.9;5.9;17;14;18;4.9;19
1388;1;48809024.000000;511864.000000;4.4;707960;1776004;66;8.6;19;8.9;6.9;5.9;16;12;17;9.9;18
1389;1;48809024.000000;530384.000000;4.4;707960;1776004;66;8.6;19;9.0;9.0;7.0;15;11;18;9.0;18
1390;1;48809024.000000;515896.000000;4.4;707960;1776004;66;8.8;19;8.9;4.9;6.9;16;12;19;9.9;19
1391;1;48804928.000000;498224.000000;4.4;707960;1776004;66;8.6;19;7.9;6.9;6.9;15;11;18;9.9;19
1392;1;48809024.000000;525464.000000;4.4;707960;1776004;66;8.6;19;8.9;5.9;8.9;17;11;17;7.9;20
1393;1;48809024.000000;524544.000000;4.4;707960;1776004;66;8.8;19;9.0;6.0;8.0;17;13;18;9.0;19
1394;1;22045680.000000;270768.000000;4.4;707960;1776004;66;6.3;19;6.9;3.9;5.9;15;15;11;4.9;12
1395;1;0.0;0.0;4.4;707960;1776004;66;4.1;19;5.0;2.0;1.00;14;9.0;7.0;2.0;8.0
1396;1;206680.000000;45496.000000;4.4;707960;1776004;66;4.1;19;9.9;0.90;1.9;14;9.9;5.9;2.9;6.9
1397;1;1142712.000000;78584.000000;4.4;707960;1776004;66;4.0;19;5.0;1.00;3.0;13;10;7.0;2.0;6.0
1398;1;1143480.000000;82720.000000;4.4;707960;1776004;66;4.0;19;5.0;0.0;3.0;13;10;7.0;3.0;7.0
1399;1;1143096.000000;82720.000000;4.4;707960;1776004;66;4.1;19;4.9;0.90;3.9;14;8.9;5.9;1.9;5.9
1400;1;1156080.000000;78584.000000;4.4;707960;1776004;66;4.0;19;5.0;1.00;3.0;13;10;7.0;3.0;7.0
1401;1;1143864.000000;82720.000000;4.4;707960;1776004;66;4.1;19;3.9;0.90;2.9;14;8.9;6.9;1.9;6.9
1402;1;1142712.000000;82720.000000;4.4;707960;1776004;66;4.3;19;4.9;0.0;2.9;13;9.9;5.9;2.9;6.9
1403;1;1143480.000000;78584.000000;4.4;707960;1776004;66;4.0;19;4.0;1.00;3.0;14;9.0;7.0;3.0;7.0
1404;1;1156080.000000;82720.000000;4.4;707960;1776004;66;4.1;19;5.0;1.00;3.0;14;10;7.0;3.0;7.0
1405;1;1143096.000000;82720.000000;4.4;707960;1776004;66;4.1;19;4.9;0.90;2.9;13;8.9;25;1.9;6.9
1406;1;959472.000000;82720.000000;4.4;707960;1776004;66;4.1;19;5.0;1.00;3.0;14;10;9.0;3.0;9.0
1407;1;2096.000000;16544.000000;4.4;707960;1776004;66;4.1;19;4.9;5.9;8.9;17;9.9;6.9;6.9;26
1408;1;0.0;0.0;4.4;707960;1776004;66;3.9;19;5.0;3.0;0.0;12;10;6.0;2.0;6.0
1409;1;35291152.000000;510520.000000;4.4;707960;1776004;66;7.5;19;9.0;5.0;12;16;10;17;12;17
1410;1;48809024.000000;590456.000000;4.4;707960;1776004;67;8.5;19;9.9;5.9;8.9;18;9.9;17;7.9;19
1411;1;48804928.000000;541832.000000;4.4;707960;1776004;67;8.8;19;8.9;5.9;9.9;17;11;16;6.9;18
1412;1;48809024.000000;535144.000000;4.4;707960;1776004;67;8.6;19;9.0;9.0;6.0;16;11;19;9.0;19
1413;1;48809024.000000;518848.000000;4.4;707960;1776004;67;8.8;19;9.9;5.9;9.9;17;9.9;16;7.9;19
1414;1;48809024.000000;514928.000000;4.4;707960;1776004;67;8.5;19;8.9;4.9;8.9;16;12;17;7.9;19
1415;1;48804928.000000;514128.000000;4.4;707960;1776004;67;8.8;19;9.0;7.0;10;15;12;17;7.0;18
1416;1;48809024.000000;508912.000000;4.4;707960;1776004;67;8.6;19;9.0;6.0;10;16;11;18;8.0;18
1417;1;48809024.000000;528200.000000;4.4;707960;1776004;67;8.5;19;9.0;6.0;6.0;16;11;18;9.0;19
1418;1;48809024.000000;501040.000000;4.4;707960;1776004;67;8.6;19;9.9;8.9;7.9;15;9.9;18;9.9;19
1419;1;14843328.000000;207120.000000;4.4;707960;1776004;67;5.5;19;5.9;3.9;4.9;17;11;9.9;4.9;8.9
1420;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.9;2.9;0.90;14;8.9;5.9;4.9;9.9
1421;1;334856.000000;45496.000000;4.4;707960;1776004;67;4.0;19;11;2.0;2.0;15;10;7.0;6.0;7.0
1422;1;1156464.000000;82720.000000;4.4;707960;1776004;67;4.1;19;4.9;0.90;2.9;13;9.9;6.9;3.9;5.9
1423;1;1142712.000000;82720.000000;4.4;707960;1776004;67;4.0;19;5.0;1.00;3.0;13;9.0;6.0;3.0;6.0
1424;1;1143480.000000;78584.000000;4.4;707960;1776004;67;4.3;19;4.9;1.9;1.9;14;8.9;6.9;3.9;6.9
1425;1;1143096.000000;82720.000000;4.4;707960;1776004;67;4.1;19;3.9;0.0;2.9;13;8.9;6.9;2.9;6.9
1426;1;1145016.000000;82720.000000;4.4;707960;1776004;67;4.0;19;5.0;1.00;3.0;14;9.0;6.0;4.0;7.0
1427;1;1154544.000000;78584.000000;4.4;707960;1776004;67;4.3;19;3.9;1.9;0.90;14;9.9;6.9;2.9;6.9
1428;1;1143096.000000;82720.000000;4.4;707960;1776004;67;4.2;19;7.0;3.0;0.0;14;9.0;7.0;4.0;8.0
1429;1;1143480.000000;82720.000000;4.4;707960;1776004;67;4.3;19;3.9;0.90;1.9;15;8.9;6.9;3.9;6.9
1430;1;1143480.000000;78584.000000;4.4;707960;1776004;67;4.3;19;4.9;0.90;2.9;16;8.9;5.9;2.9;7.9
1431;1;832128.000000;90992.000000;4.4;707960;1776004;67;4.2;19;6.0;2.0;2.0;17;9.0;9.0;8.0;10
1432;1;0.0;4136.000000;4.4;707960;1776004;67;4.1;19;5.0;3.0;1.00;15;9.0;8.0;5.0;8.0
1433;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.0;2.0;0.0;14;9.0;6.0;4.0;7.0
1434;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.9;1.9;0.90;23;8.9;5.9;2.9;5.9
1435;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.0;3.0;3.0;15;9.0;6.0;4.0;7.0
1436;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;4.9;19;1.9;14;8.9;5.9;3.9;5.9
1437;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.0;2.0;2.0;14;8.0;7.0;3.0;7.0
1438;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;4.9;1.9;2.9;14;8.9;6.9;2.9;6.9
1439;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.0;3.0;1.00;15;9.0;9.0;4.0;8.0
1440;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;4.9;0.90;2.9;15;8.9;7.9;3.9;8.9
1441;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;4.9;2.9;1.9;15;8.9;7.9;3.9;6.9
1442;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.0;2.0;2.0;14;9.0;7.0;4.0;7.0
1443;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;3.9;2.9;2.9;13;7.9;7.9;2.9;7.9
1444;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;11;12;6.0;15;11;12;5.0;8.0
1445;1;0.0;0.0;4.4;707960;1776004;67;4.4;19;12;9.9;8.9;17;16;12;8.9;8.9
1446;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;6.0;4.0;3.0;15;11;9.0;6.0;8.0
1447;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;3.9;1.9;0.90;13;8.9;5.9;2.9;6.9
1448;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.0;1.00;1.00;14;10;6.0;3.0;5.0
1449;1;0.0;0.0;4.4;707960;1776004;67;4.1;19;6.9;1.9;4.9;15;8.9;7.9;4.9;13
1450;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.9;4.9;4.9;16;11;6.9;2.9;7.9
1451;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;5.9;2.9;1.9;15;11;6.9;3.9;6.9
1452;1;1456.000000;8272.000000;4.4;707960;1776004;67;4.0;19;4.0;3.0;1.00;13;9.0;7.0;3.0;7.0
1453;1;560;8272.000000;4.4;707960;1776004;67;3.9;19;4.0;1.00;2.0;14;9.0;6.0;2.0;5.0
1454;1;0.0;0.0;4.4;707960;1776004;67;4.1;19;5.9;2.9;6.9;14;9.9;7.9;7.9;6.9
1455;1;0.0;0.0;4.4;707960;1776004;67;4.1;19;5.9;2.9;4.9;15;9.9;6.9;8.9;7.9
