time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
78921;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;inf;1.1;73142.859375;0;0.0;0.0;0.0;28;0.0;79613.445312;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;30;32;30;28
79920;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;inf;1.1;72989.515625;0;0.0;0.0;0.0;28;0.0;119169.812500;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;27;29;28;26
80919;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;inf;1.1;72382.539062;0;0.0;0.0;0.0;28;0.0;118178.796875;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;9.8;18;20;22;19;26
81918;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;inf;1.1;72382.539062;0;0.0;0.0;0.0;28;0.0;118178.796875;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;9.8;18;20;21;20;18
82917;0;368500;500;84;0.0;-0.000018;n/a;n/a;n/a;28;inf;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;26;24;23;20
83916;0;368500;500;84;0.0;-0.000019;n/a;n/a;n/a;28;inf;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;23;24;23;20
84915;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72382.539062;0;0.0;0.0;0.0;28;0.0;118178.796875;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;9.8;18;20;20;20;16
85914;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;11;18;27;28;27;27
86913;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;170;1.1;72608.968750;0;0.0;0.0;0.0;28;0.0;79032.328125;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;30;31;31;24
87912;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;22;20;21;18
88911;0;368500;500;84;0.0;-0.000011;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;78867.843750;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;9.8;18;19;21;21;16
89910;0;368500;500;84;0.0;-0.000018;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;9.8;18;20;21;20;16
90909;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;72382.539062;0;0.0;0.0;0.0;28;0.0;78785.859375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;20;21;21;17
91908;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72608.968750;0;0.0;0.0;0.0;28;0.0;79032.328125;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;28;31;29;34
92907;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;72836.820312;0;0.0;0.0;0.0;28;0.0;118920.500000;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;28;35;30;24
93906;0;368500;500;84;0.0;-0.000018;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;27;22;26;17
94905;0;368500;500;84;0.0;-0.000019;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;20;22;21;18
95904;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;74;1.1;72684.757812;0;0.0;0.0;0.0;28;0.0;118672.234375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;26;26;29;24
96903;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72382.539062;0;0.0;0.0;0.0;28;0.0;118178.796875;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;23;24;21;18
97902;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;31;41;33;35
98901;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;inf;1.1;72913.085938;0;0.0;0.0;0.0;28;0.0;119045.023438;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;12;18;42;41;43;39
99900;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;inf;1.1;72989.515625;0;0.0;0.0;0.0;28;0.0;119169.812500;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;12;18;47;44;52;43
100899;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;inf;1.1;72608.968750;0;0.0;0.0;0.0;28;0.0;118548.484375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;28;33;36;37
